symbol,bars,start_ts,end_ts,start_iso_utc,end_iso_utc,grid_top_fast,grid_top_slow,grid_top_rsi_buy,grid_top_rsi_sell,grid_top_return_pct,grid_top_max_dd_pct,grid_top_entry_fill_rate,ga_full_fast,ga_full_slow,ga_full_rsi_buy,ga_full_rsi_sell,ga_full_return_pct,ga_full_max_dd_pct,ga_full_entry_fill_rate,wf_folds,wf_grid_oos_return_pct,wf_grid_oos_max_dd_pct,wf_grid_oos_trades,wf_grid_oos_win_rate,wf_grid_oos_avg_entry_fill_rate,wf_grid_oos_avg_exit_fill_rate,wf_grid_oos_total_limit_expired,wf_ga_oos_return_pct,wf_ga_oos_max_dd_pct,wf_ga_oos_trades,wf_ga_oos_win_rate,wf_ga_oos_avg_entry_fill_rate,wf_ga_oos_avg_exit_fill_rate,wf_ga_oos_total_limit_expired,wf_ga_minus_grid_return_pct,preferred_method
BTC-USDT,400,1770998400000,1776744000000,2026-02-13T16:00:00+00:00,2026-04-21T04:00:00+00:00,15,50,52,48,17.02,6.4,100.0,5,20,55,48,14.46,6.52,100.0,2,9.94,0.0,6,83.33,100.0,150.0,0,8.67,0.0,5,80.0,100.0,175.0,0,-1.27,grid
