fast,slow,rsi_buy,rsi_sell,entry_signals,exit_signals,entries,trades,wins,win_rate,entry_fill_rate,exit_fill_rate,maker_fills,taker_fills,limit_expired,missed_entries,missed_exits,return_pct,max_dd_pct,score,equity_multiple
10,30,58,42,24,30,17,17,5,29.41,70.83,56.67,34,0,20,7,13,-14.82,32.69,-60.59,0.8517650260791702
10,50,52,48,50,54,30,30,13,43.33,60.0,55.56,60,0,44,20,24,-11.22,34.28,-60.59,0.8877594125219876
10,40,52,42,23,37,19,19,5,26.32,82.61,51.35,38,0,22,4,18,-14.58,34.21,-60.67,0.8541888122050809
12,40,58,42,22,28,17,17,4,23.53,77.27,60.71,34,0,16,5,11,-15.99,33.15,-61.15,0.8400710432880218
10,30,52,42,30,31,19,19,6,31.58,63.33,61.29,38,0,23,11,12,-14.24,33.62,-62.02,0.8576125594293781
8,50,52,45,27,40,21,21,8,38.1,77.78,52.5,42,0,25,6,19,-14.31,35.08,-62.11,0.8569093288080647
15,50,55,42,24,31,17,17,6,35.29,70.83,54.84,34,0,21,7,14,-18.44,31.0,-62.28,0.8155732262086337
10,30,55,45,33,43,22,22,7,31.82,66.67,51.16,44,0,32,11,21,-13.28,34.69,-62.35,0.867153247643977
12,30,55,42,24,31,19,19,4,21.05,79.17,61.29,38,0,17,5,12,-15.45,35.14,-62.68,0.8454781504302707
8,30,55,45,41,46,25,25,8,32.0,60.98,54.35,50,0,37,16,21,-15.47,33.18,-63.43,0.8453155349833811
5,20,52,45,54,55,33,33,11,33.33,61.11,60.0,66,0,43,21,22,-15.71,33.56,-63.81,0.842945768922568
10,40,55,42,26,31,18,18,6,33.33,69.23,58.06,36,0,21,8,13,-17.73,33.14,-64.22,0.8226698568761935
8,30,58,42,36,33,20,20,7,35.0,55.56,60.61,40,0,29,16,13,-14.43,34.35,-64.29,0.8556912175748722
15,40,52,45,32,44,24,24,9,37.5,75.0,54.55,48,0,28,8,20,-18.03,33.71,-64.5,0.8196782891578814
5,50,52,42,29,33,23,23,6,26.09,79.31,69.7,46,0,16,6,10,-19.06,34.03,-64.51,0.8094302109206692
12,20,52,45,37,53,27,27,8,29.63,72.97,50.94,54,0,36,10,26,-18.33,33.12,-64.58,0.8167037142665218
10,50,55,42,22,28,18,18,4,22.22,81.82,64.29,36,0,14,4,10,-19.8,34.07,-65.2,0.8019892258650886
10,60,52,42,21,28,17,17,4,23.53,80.95,60.71,34,0,15,4,11,-19.68,34.04,-65.36,0.8031694740072914
12,50,52,45,23,38,21,21,7,33.33,91.3,55.26,42,0,19,2,17,-19.18,35.54,-65.37,0.8082462725527234
10,40,58,42,23,30,17,17,5,29.41,73.91,56.67,34,0,19,6,13,-19.05,34.72,-66.8,0.8094854699891596
15,60,52,42,25,30,17,17,4,23.53,68.0,56.67,34,0,21,8,13,-22.0,31.71,-67.01,0.7799985374926118
