fast,slow,rsi_buy,rsi_sell,entry_signals,exit_signals,entries,trades,wins,win_rate,entry_fill_rate,exit_fill_rate,maker_fills,taker_fills,limit_expired,missed_entries,missed_exits,return_pct,max_dd_pct,score,equity_multiple
5,60,52,42,23,23,17,17,5,29.41,73.91,73.91,33,1,13,6,7,22.45,41.36,-32.4,1.2244841685838594
15,50,52,42,18,24,14,14,5,35.71,77.78,58.33,27,1,15,4,11,27.36,45.73,-32.94,1.273568946893883
10,50,58,45,26,25,17,17,7,41.18,65.38,68.0,33,1,18,9,9,17.16,36.34,-33.24,1.1715513132085742
8,30,58,42,25,26,20,20,7,35.0,80.0,76.92,39,1,12,5,7,13.79,37.51,-35.37,1.1378712524145163
10,20,52,42,36,27,23,23,9,39.13,63.89,85.19,45,1,18,13,5,17.81,39.27,-35.48,1.1780668040586184
12,50,55,42,25,20,14,14,5,35.71,56.0,70.0,27,1,18,11,7,26.59,45.28,-35.84,1.26593099547294
5,30,55,45,31,36,23,23,8,34.78,74.19,63.89,45,1,22,8,14,18.48,40.63,-35.95,1.1847968186853437
5,60,55,42,25,19,17,17,6,35.29,68.0,89.47,33,1,11,8,3,18.44,41.36,-36.51,1.184414208021453
10,50,55,45,26,31,18,18,7,38.89,69.23,58.06,35,1,22,8,14,17.35,39.32,-36.54,1.1735134330741934
8,60,52,45,24,33,20,20,6,30.0,83.33,60.61,39,1,18,4,14,19.24,43.08,-36.93,1.1923556124782113
15,60,58,45,23,17,13,13,6,46.15,56.52,76.47,25,1,15,10,5,11.9,35.43,-38.32,1.1190385120345487
5,30,52,45,31,41,26,26,8,30.77,83.87,63.41,51,1,21,5,16,13.58,39.85,-38.49,1.1357656507763103
15,50,52,45,22,23,16,16,7,43.75,72.73,69.57,31,1,14,6,8,16.32,41.48,-39.07,1.16322277832918
8,40,58,42,21,24,17,17,6,35.29,80.95,70.83,33,1,12,4,8,9.41,36.84,-39.12,1.0940529399387637
5,20,52,42,39,42,32,32,12,37.5,82.05,76.19,63,1,18,7,11,14.9,42.1,-39.5,1.149042322305774
5,30,55,42,36,29,23,23,7,30.43,63.89,79.31,45,1,20,13,7,11.27,37.09,-39.68,1.112723019974691
10,40,55,45,27,25,19,19,8,42.11,70.37,76.0,37,1,15,8,7,11.83,39.24,-40.9,1.1183161785070153
15,60,55,45,21,24,16,16,5,31.25,76.19,66.67,31,1,14,5,9,15.83,43.16,-41.19,1.1583286342995398
12,30,58,45,25,26,18,18,6,33.33,72.0,69.23,35,1,16,7,9,6.7,35.77,-41.97,1.0670058159923803
10,30,52,45,30,30,24,24,8,33.33,80.0,80.0,47,1,13,6,7,11.34,41.85,-42.88,1.113445308820789
10,60,52,42,18,25,14,14,4,28.57,77.78,56.0,27,1,16,4,12,23.79,51.04,-42.98,1.2379175112878569
10,30,55,45,26,28,20,20,7,35.0,76.92,71.43,39,1,15,6,9,13.25,42.8,-43.0,1.1325133140115446
8,60,55,42,21,21,17,17,6,35.29,80.95,80.95,33,1,9,4,5,12.31,43.54,-43.75,1.123104458735399
15,20,55,42,27,29,19,19,8,42.11,70.37,65.52,37,1,19,8,11,10.49,40.35,-44.1,1.104891145857172
10,30,55,42,23,22,18,18,6,33.33,78.26,81.82,35,1,10,5,5,10.51,42.12,-44.2,1.1050844902733352
15,60,52,42,19,17,13,13,4,30.77,68.42,76.47,25,1,11,6,5,13.87,43.58,-44.33,1.1387342956264392
12,20,55,42,29,29,20,20,7,35.0,68.97,68.97,39,1,19,9,10,11.87,42.03,-44.77,1.1187080968512675
5,60,58,45,27,30,18,18,7,38.89,66.67,60.0,35,1,22,9,13,16.32,47.35,-47.5,1.163171845409797
10,40,58,42,23,22,17,17,7,41.18,73.91,77.27,33,1,12,6,6,4.0,39.24,-48.14,1.0400100185616403
8,30,52,45,41,39,24,24,6,25.0,58.54,61.54,47,1,33,17,16,6.61,39.42,-48.84,1.0660894805915608
5,30,52,42,34,32,27,27,8,29.63,79.41,84.38,53,1,13,7,6,4.48,41.74,-49.48,1.0447568255934958
8,30,55,42,36,25,22,22,7,31.82,61.11,88.0,43,1,18,14,4,7.12,41.92,-49.62,1.0712262533397283
8,40,58,48,27,25,18,18,12,66.67,66.67,72.0,34,2,18,9,9,14.24,48.9,-50.84,1.142374593303257
10,50,52,42,28,23,17,17,4,23.53,60.71,73.91,33,1,18,11,7,8.6,44.57,-52.08,1.0859837275327884
12,40,55,45,24,27,20,20,8,40.0,83.33,74.07,39,1,12,4,8,3.99,43.9,-52.49,1.0398616570061552
