ma_fast,ma_mid,ma_slow,rsi_short,rsi_cover,vol_min_pct,max_hold_bars,entry_signals,exit_signals,entries,trades,wins,win_rate,entry_fill_rate,exit_fill_rate,maker_fills,taker_fills,limit_expired,missed_entries,missed_exits,capacity_reject_entries,capacity_reject_exits,funding_bars,funding_carry_pct,return_pct,max_dd_pct,score,equity_multiple
10,30,60,62,46,0.4,96,13,27,7,7,4,57.14,53.85,25.93,7,7,27,6,21,7,44,339,-1.6808,-18.0,24.62,-58.17,0.8200241308914527
10,30,60,62,46,0.8,96,13,27,7,7,4,57.14,53.85,25.93,7,7,27,6,21,7,44,339,-1.6808,-18.0,24.62,-58.17,0.8200241308914527
7,30,52,58,46,0.4,96,24,37,11,11,7,63.64,45.83,29.73,11,11,41,13,28,21,59,430,-2.1271,-13.59,27.51,-58.24,0.8640745576286364
10,30,60,58,38,0.8,48,25,22,8,8,4,50.0,32.0,36.36,8,8,31,17,14,22,31,317,-1.5725,-12.7,26.89,-58.35,0.8729702350224866
10,30,60,58,42,0.4,48,21,26,10,10,5,50.0,47.62,38.46,10,10,27,11,16,15,36,386,-1.9115,-15.27,26.89,-58.47,0.8472636459574291
10,30,60,62,42,0.4,96,13,18,7,7,4,57.14,53.85,38.89,7,7,18,6,12,7,25,362,-1.7938,-18.7,24.97,-58.64,0.8129993073339951
10,30,60,62,42,0.8,96,13,18,7,7,4,57.14,53.85,38.89,7,7,18,6,12,7,25,362,-1.7938,-18.7,24.97,-58.64,0.8129993073339951
7,30,60,62,42,0.4,96,13,18,7,7,4,57.14,53.85,38.89,7,7,18,6,12,10,25,362,-1.7938,-18.7,24.97,-58.65,0.8129993073339951
7,30,60,62,42,0.8,96,13,18,7,7,4,57.14,53.85,38.89,7,7,18,6,12,10,25,362,-1.7938,-18.7,24.97,-58.65,0.8129993073339951
10,30,60,58,38,0.4,48,27,22,8,8,4,50.0,29.63,36.36,8,8,33,19,14,26,31,317,-1.5725,-12.7,26.89,-58.71,0.8729702350224866
7,30,60,62,38,0.4,48,14,20,7,7,3,42.86,50.0,35.0,7,7,20,7,13,12,30,310,-1.5381,-15.72,26.89,-58.73,0.8428452137041276
7,30,60,62,38,0.8,48,14,20,7,7,3,42.86,50.0,35.0,7,7,20,7,13,12,30,310,-1.5381,-15.72,26.89,-58.73,0.8428452137041276
10,30,60,62,38,0.4,48,14,20,7,7,3,42.86,50.0,35.0,7,7,20,7,13,9,29,310,-1.5381,-15.72,26.88,-58.73,0.8428452137041273
10,30,60,62,38,0.8,48,14,20,7,7,3,42.86,50.0,35.0,7,7,20,7,13,9,29,310,-1.5381,-15.72,26.88,-58.73,0.8428452137041273
7,30,52,58,38,0.4,48,25,23,9,9,5,55.56,36.0,39.13,9,9,30,16,14,24,31,355,-1.7594,-13.87,26.89,-58.77,0.8613484255439701
10,30,52,58,38,0.4,48,25,23,9,9,5,55.56,36.0,39.13,9,9,30,16,14,26,31,354,-1.7545,-13.86,26.89,-58.77,0.8613914951187263
10,30,52,58,46,0.4,48,25,36,10,10,6,60.0,40.0,27.78,10,10,41,15,26,25,55,333,-1.6513,-16.89,24.43,-58.82,0.8310695456099214
7,30,60,58,46,0.8,48,21,38,10,10,5,50.0,47.62,26.32,10,10,39,11,28,18,61,346,-1.7152,-15.55,26.54,-58.94,0.8445496113562645
7,20,60,66,42,0.4,96,7,10,5,5,2,40.0,71.43,50.0,5,5,8,2,6,3,12,243,-1.2077,-21.52,25.67,-59.11,0.7848482751003689
7,20,60,66,42,0.8,96,7,10,5,5,2,40.0,71.43,50.0,5,5,8,2,6,3,12,243,-1.2077,-21.52,25.67,-59.11,0.7848482751003689
7,30,60,58,46,0.4,48,23,38,10,10,5,50.0,43.48,26.32,10,10,41,13,28,22,61,346,-1.7152,-15.55,26.54,-59.56,0.8445496113562645
