ma_fast,ma_mid,ma_slow,rsi_short,rsi_cover,vol_min_pct,max_hold_bars,entry_signals,exit_signals,entries,trades,wins,win_rate,entry_fill_rate,exit_fill_rate,maker_fills,taker_fills,limit_expired,missed_entries,missed_exits,capacity_reject_entries,capacity_reject_exits,funding_bars,funding_carry_pct,return_pct,max_dd_pct,score,equity_multiple
10,30,52,58,42,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,12,-0.06,1.79,2.52,-1.24,1.0178944624248076
10,30,52,62,42,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,12,-0.06,1.79,2.52,-1.24,1.0178944624248076
10,30,52,62,42,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,12,-0.06,1.79,2.52,-1.24,1.0178944624248076
10,30,52,62,42,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,12,-0.06,1.79,2.52,-1.24,1.0178944624248076
10,30,60,58,42,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,12,-0.06,1.79,2.52,-1.24,1.0178944624248076
10,30,60,58,42,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,12,-0.06,1.79,2.52,-1.24,1.0178944624248076
10,30,60,58,42,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,12,-0.06,1.79,2.52,-1.24,1.0178944624248076
10,30,60,62,42,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,12,-0.06,1.79,2.52,-1.24,1.0178944624248076
10,30,60,62,42,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,12,-0.06,1.79,2.52,-1.24,1.0178944624248076
10,30,60,62,42,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,12,-0.06,1.79,2.52,-1.24,1.0178944624248076
7,30,60,58,46,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,11,-0.055,1.75,2.52,-1.28,1.0174765166905066
7,30,60,58,46,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,11,-0.055,1.75,2.52,-1.28,1.0174765166905066
7,30,60,58,46,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,11,-0.055,1.75,2.52,-1.28,1.0174765166905066
7,30,60,62,46,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,11,-0.055,1.75,2.52,-1.28,1.0174765166905066
7,30,60,62,46,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,11,-0.055,1.75,2.52,-1.28,1.0174765166905066
7,30,60,62,46,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,11,-0.055,1.75,2.52,-1.28,1.0174765166905066
10,30,52,58,46,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,11,-0.055,1.75,2.52,-1.28,1.0174765166905066
10,30,52,58,46,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,11,-0.055,1.75,2.52,-1.28,1.0174765166905066
10,30,52,58,46,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,11,-0.055,1.75,2.52,-1.28,1.0174765166905066
10,30,52,62,46,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,11,-0.055,1.75,2.52,-1.28,1.0174765166905066
10,30,52,62,46,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,11,-0.055,1.75,2.52,-1.28,1.0174765166905066
10,30,52,62,46,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,11,-0.055,1.75,2.52,-1.28,1.0174765166905066
10,30,60,58,46,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,11,-0.055,1.75,2.52,-1.28,1.0174765166905066
10,30,60,58,46,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,11,-0.055,1.75,2.52,-1.28,1.0174765166905066
10,30,60,58,46,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,11,-0.055,1.75,2.52,-1.28,1.0174765166905066
10,30,60,62,46,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,11,-0.055,1.75,2.52,-1.28,1.0174765166905066
10,30,60,62,46,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,11,-0.055,1.75,2.52,-1.28,1.0174765166905066
10,30,60,62,46,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,11,-0.055,1.75,2.52,-1.28,1.0174765166905066
10,20,52,62,38,1.2,24,2,3,2,2,2,100.0,100.0,66.67,2,2,1,0,1,0,3,42,-0.2098,3.88,3.11,-1.52,1.038842423175469
10,20,52,62,42,1.2,24,2,2,2,2,2,100.0,100.0,100.0,2,2,0,0,0,0,0,28,-0.1399,2.04,3.11,-1.69,1.020390143310632
10,20,52,62,42,1.2,48,2,2,2,2,2,100.0,100.0,100.0,2,2,0,0,0,0,0,28,-0.1399,2.04,3.11,-1.69,1.020390143310632
10,20,52,62,42,1.2,96,2,2,2,2,2,100.0,100.0,100.0,2,2,0,0,0,0,0,28,-0.1399,2.04,3.11,-1.69,1.020390143310632
7,30,60,58,42,0.8,96,9,9,9,9,5,55.56,100.0,100.0,9,9,0,0,0,0,0,245,-1.2176,7.6,7.81,-1.77,1.0759629469699343
10,20,60,66,38,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,62,-0.3095,3.93,4.84,-1.87,1.0393295961283042
