fast,slow,rsi_buy,rsi_sell,entry_signals,exit_signals,entries,trades,wins,win_rate,entry_fill_rate,exit_fill_rate,maker_fills,taker_fills,limit_expired,missed_entries,missed_exits,return_pct,max_dd_pct,score,equity_multiple
8,30,55,42,28,27,28,28,10,35.71,100.0,103.7,0,56,0,0,0,-7.05,23.95,-35.61,0.9294682843696691
12,30,55,42,25,24,25,25,9,36.0,100.0,104.17,0,50,0,0,0,-6.85,25.64,-37.42,0.9314516664290551
10,40,52,42,25,24,25,25,8,32.0,100.0,104.17,0,50,0,0,0,-6.94,25.66,-37.52,0.9306147788412227
15,20,52,42,28,27,28,28,10,35.71,100.0,103.7,0,56,0,0,0,-7.85,25.49,-38.24,0.9215308702082854
5,50,52,42,29,28,29,29,8,27.59,100.0,103.57,0,58,0,0,0,-8.19,25.51,-38.62,0.9181075094174275
8,40,52,42,26,25,26,26,8,30.77,100.0,104.0,0,52,0,0,0,-7.05,26.91,-39.14,0.929514950632569
10,30,55,42,27,26,27,27,10,37.04,100.0,103.85,0,54,0,0,0,-8.0,26.49,-39.59,0.9200418493588876
5,40,55,42,29,28,29,29,10,34.48,100.0,103.57,0,58,0,0,0,-10.38,26.77,-42.33,0.896223983269761
12,30,52,42,27,26,27,27,9,33.33,100.0,103.85,0,54,0,0,0,-9.47,28.54,-43.52,0.9053482316272629
8,30,52,42,31,30,31,31,10,32.26,100.0,103.33,0,62,0,0,0,-11.61,27.66,-44.64,0.883875915279822
5,30,52,42,34,33,34,34,10,29.41,100.0,103.03,0,68,0,0,0,-12.19,29.25,-47.14,0.8780629073327861
10,30,52,42,30,29,30,30,10,33.33,100.0,103.45,0,60,0,0,0,-12.33,30.41,-48.66,0.8766519742890773
5,40,52,42,31,30,31,31,10,32.26,100.0,103.33,0,62,0,0,0,-15.88,31.72,-53.78,0.8412133263579417
