fold,train_start_ts,train_end_ts,test_start_ts,test_end_ts,best_fast,best_slow,best_rsi_buy,best_rsi_sell,train_score,train_return_pct,test_return_pct,test_max_dd_pct,test_trades,test_win_rate,test_entry_fill_rate,test_exit_fill_rate,test_limit_expired,oos_equity_after_fold
0,1756022400000,1763208000000,1763222400000,1766088000000,8,20,58,48,18.54,23.91,6.76,5.86,3,100.0,100.0,100.0,0,1.067568
1,1758902400000,1766088000000,1766102400000,1768968000000,5,20,55,48,28.13,35.16,11.26,3.25,5,60.0,100.0,100.0,0,1.187795
2,1761782400000,1768968000000,1768982400000,1771848000000,5,20,52,48,24.53,31.9,1.57,2.86,4,50.0,100.0,100.0,0,1.206428
3,1764662400000,1771848000000,1771862400000,1774728000000,15,60,52,48,9.67,17.15,12.92,6.73,4,50.0,100.0,100.0,0,1.362329
