ma_fast,ma_mid,ma_slow,rsi_short,rsi_cover,vol_min_pct,max_hold_bars,entry_signals,exit_signals,entries,trades,wins,win_rate,entry_fill_rate,exit_fill_rate,maker_fills,taker_fills,limit_expired,missed_entries,missed_exits,capacity_reject_entries,capacity_reject_exits,return_pct,max_dd_pct,score,equity_multiple
7,20,60,66,42,0.8,24,5,7,5,5,4,80.0,100.0,71.43,5,5,2,0,2,0,5,8.39,4.25,1.85,1.0838588858506666
7,20,52,66,46,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.12,0.3,1.76,1.0212195196977238
7,20,52,66,46,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.12,0.3,1.76,1.0212195196977238
7,20,52,66,46,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.12,0.3,1.76,1.0212195196977238
7,20,60,66,46,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.12,0.3,1.76,1.0212195196977238
7,20,60,66,46,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.12,0.3,1.76,1.0212195196977238
7,20,60,66,46,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.12,0.3,1.76,1.0212195196977238
10,20,60,66,46,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.12,0.3,1.76,1.0212195196977238
10,20,60,66,46,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.12,0.3,1.76,1.0212195196977238
10,20,60,66,46,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.12,0.3,1.76,1.0212195196977238
7,20,60,62,42,1.2,24,2,2,2,2,2,100.0,100.0,100.0,2,2,0,0,0,0,0,4.53,2.52,1.51,1.0452889808909576
7,20,60,62,42,1.2,48,2,2,2,2,2,100.0,100.0,100.0,2,2,0,0,0,0,0,4.53,2.52,1.51,1.0452889808909576
7,20,60,62,42,1.2,96,2,2,2,2,2,100.0,100.0,100.0,2,2,0,0,0,0,0,4.53,2.52,1.51,1.0452889808909576
10,20,60,62,42,1.2,24,2,2,2,2,2,100.0,100.0,100.0,2,2,0,0,0,0,0,4.53,2.52,1.51,1.0452889808909576
10,20,60,62,42,1.2,48,2,2,2,2,2,100.0,100.0,100.0,2,2,0,0,0,0,0,4.53,2.52,1.51,1.0452889808909576
10,20,60,62,42,1.2,96,2,2,2,2,2,100.0,100.0,100.0,2,2,0,0,0,0,0,4.53,2.52,1.51,1.0452889808909576
10,30,52,58,46,0.8,48,10,10,10,10,8,80.0,100.0,100.0,10,10,0,0,0,0,0,11.28,8.21,1.43,1.112811393337313
7,30,52,62,38,0.8,24,6,6,6,6,4,66.67,100.0,100.0,6,6,0,0,0,0,0,7.02,4.7,1.37,1.0701523982048824
10,30,52,62,38,0.8,24,6,6,6,6,4,66.67,100.0,100.0,6,6,0,0,0,0,0,7.02,4.7,1.37,1.0701523982048824
7,30,52,58,46,0.8,48,11,10,10,10,8,80.0,90.91,100.0,10,10,1,1,0,0,0,12.19,8.21,0.97,1.1219005792773717
7,30,52,58,38,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.29,1.3,0.73,1.0229303010596027
7,30,52,58,38,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.29,1.3,0.73,1.0229303010596027
7,30,52,58,38,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.29,1.3,0.73,1.0229303010596027
7,30,52,62,38,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.29,1.3,0.73,1.0229303010596027
7,30,52,62,38,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.29,1.3,0.73,1.0229303010596027
7,30,52,62,38,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.29,1.3,0.73,1.0229303010596027
10,30,60,58,46,0.8,48,11,8,8,8,6,75.0,72.73,100.0,8,8,3,3,0,0,0,14.03,7.67,0.73,1.1403229371450465
10,30,60,58,46,0.8,96,11,8,8,8,6,75.0,72.73,100.0,8,8,3,3,0,0,0,14.03,7.67,0.73,1.1403229371450465
7,20,60,66,46,0.8,24,5,6,5,5,4,80.0,100.0,83.33,5,5,1,0,1,0,2,6.53,4.25,0.6,1.0653352626873644
7,30,52,62,46,0.8,24,6,6,6,6,4,66.67,100.0,100.0,6,6,0,0,0,0,0,5.87,4.39,0.59,1.0586672912608812
10,30,52,62,46,0.8,24,6,6,6,6,4,66.67,100.0,100.0,6,6,0,0,0,0,0,5.87,4.39,0.59,1.0586672912608812
7,20,60,58,46,0.8,24,13,13,13,13,9,69.23,100.0,100.0,13,13,0,0,0,0,0,11.67,9.26,0.56,1.116722864129147
7,20,60,62,46,1.2,24,2,2,2,2,2,100.0,100.0,100.0,2,2,0,0,0,0,0,3.5,2.52,0.48,1.0350317978104993
7,20,60,62,46,1.2,48,2,2,2,2,2,100.0,100.0,100.0,2,2,0,0,0,0,0,3.5,2.52,0.48,1.0350317978104993
7,20,60,62,46,1.2,96,2,2,2,2,2,100.0,100.0,100.0,2,2,0,0,0,0,0,3.5,2.52,0.48,1.0350317978104993
10,20,60,62,46,1.2,24,2,2,2,2,2,100.0,100.0,100.0,2,2,0,0,0,0,0,3.5,2.52,0.48,1.0350317978104993
10,20,60,62,46,1.2,48,2,2,2,2,2,100.0,100.0,100.0,2,2,0,0,0,0,0,3.5,2.52,0.48,1.0350317978104993
10,20,60,62,46,1.2,96,2,2,2,2,2,100.0,100.0,100.0,2,2,0,0,0,0,0,3.5,2.52,0.48,1.0350317978104993
7,20,60,62,38,1.2,96,2,2,2,2,2,100.0,100.0,100.0,2,2,0,0,0,0,0,6.19,4.81,0.42,1.0619347564966457
10,20,60,62,38,1.2,96,2,2,2,2,2,100.0,100.0,100.0,2,2,0,0,0,0,0,6.19,4.81,0.42,1.0619347564966457
7,30,52,58,42,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.85,1.3,0.29,1.0185053976380056
7,30,52,58,42,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.85,1.3,0.29,1.0185053976380056
7,30,52,58,42,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.85,1.3,0.29,1.0185053976380056
7,30,52,62,42,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.85,1.3,0.29,1.0185053976380056
7,30,52,62,42,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.85,1.3,0.29,1.0185053976380056
7,30,52,62,42,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.85,1.3,0.29,1.0185053976380056
7,30,52,58,46,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.8,1.3,0.24,1.0180362966946928
7,30,52,58,46,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.8,1.3,0.24,1.0180362966946928
7,30,52,58,46,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.8,1.3,0.24,1.0180362966946928
7,30,52,62,46,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.8,1.3,0.24,1.0180362966946928
7,30,52,62,46,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.8,1.3,0.24,1.0180362966946928
7,30,52,62,46,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.8,1.3,0.24,1.0180362966946928
7,30,60,62,46,0.8,48,6,6,6,6,4,66.67,100.0,100.0,6,6,0,0,0,0,0,7.53,6.27,0.01,1.0753421496405513
7,30,60,62,46,0.8,96,6,6,6,6,4,66.67,100.0,100.0,6,6,0,0,0,0,0,7.53,6.27,0.01,1.0753421496405513
10,20,60,62,38,1.2,48,2,2,2,2,2,100.0,100.0,100.0,2,2,0,0,0,0,0,5.63,4.81,-0.15,1.0562917177830022
7,30,52,62,42,0.8,24,6,6,6,6,4,66.67,100.0,100.0,6,6,0,0,0,0,0,5.05,4.39,-0.23,1.0504783598398102
10,30,52,62,42,0.8,24,6,6,6,6,4,66.67,100.0,100.0,6,6,0,0,0,0,0,5.05,4.39,-0.23,1.0504783598398102
7,30,60,58,42,0.8,96,9,9,9,9,5,55.56,100.0,100.0,9,9,0,0,0,0,0,8.92,7.67,-0.29,1.0892248881643536
7,20,52,66,38,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.43,2.33,-0.38,1.0242532092070822
7,20,60,66,38,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.43,2.33,-0.38,1.0242532092070822
7,20,52,66,42,0.8,24,4,5,4,4,3,75.0,100.0,80.0,4,4,1,0,1,0,2,5.69,4.25,-0.42,1.0568737336326608
7,20,52,66,38,0.8,24,4,5,4,4,3,75.0,100.0,80.0,4,4,1,0,1,0,2,5.78,4.36,-0.46,1.057757928835078
7,20,60,62,38,1.2,48,2,2,2,2,2,100.0,100.0,100.0,2,2,0,0,0,0,0,5.22,4.81,-0.55,1.0522193707230196
7,30,60,58,38,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.29,2.52,-0.73,1.0229303010596027
7,30,60,58,38,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.29,2.52,-0.73,1.0229303010596027
7,30,60,58,38,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.29,2.52,-0.73,1.0229303010596027
7,30,60,62,38,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.29,2.52,-0.73,1.0229303010596027
