ma_fast,ma_mid,ma_slow,rsi_short,rsi_cover,vol_min_pct,max_hold_bars,entry_signals,exit_signals,entries,trades,wins,win_rate,entry_fill_rate,exit_fill_rate,maker_fills,taker_fills,limit_expired,missed_entries,missed_exits,capacity_reject_entries,capacity_reject_exits,return_pct,max_dd_pct,score,equity_multiple
7,20,52,62,38,0.8,96,10,10,10,10,5,50.0,100.0,100.0,10,10,0,0,0,0,0,-19.25,26.41,-50.94,0.8074753939541437
7,20,60,58,38,0.8,96,13,11,11,11,6,54.55,84.62,100.0,11,11,2,2,0,2,0,-18.73,25.13,-51.19,0.8127020988366536
10,20,60,58,38,0.8,96,13,11,11,11,6,54.55,84.62,100.0,11,11,2,2,0,2,0,-18.73,25.13,-51.19,0.8127020988366536
7,30,52,58,42,0.4,48,16,14,13,13,6,46.15,81.25,92.86,13,13,4,3,1,3,4,-16.91,25.96,-51.24,0.8308918884879352
10,20,60,58,42,0.4,48,16,13,13,13,7,53.85,81.25,100.0,13,13,3,3,0,4,1,-16.8,26.59,-51.51,0.8320068362540689
7,20,60,58,42,0.8,48,14,12,12,12,7,58.33,85.71,100.0,12,12,2,2,0,3,1,-17.15,26.89,-51.56,0.8285379498032139
7,20,52,58,42,0.8,48,14,12,12,12,8,66.67,85.71,100.0,12,12,2,2,0,2,1,-16.25,27.68,-51.61,0.837538451938263
7,20,60,58,38,0.4,96,14,12,12,12,6,50.0,85.71,100.0,12,12,2,2,0,4,0,-19.64,25.13,-51.93,0.8036267993859493
7,20,52,58,38,0.8,48,14,11,11,11,6,54.55,78.57,100.0,11,11,3,3,0,3,2,-18.8,25.1,-52.13,0.8120126877271857
10,30,52,58,38,0.8,48,16,13,11,11,5,45.45,68.75,84.62,11,11,7,5,2,1,5,-17.88,24.19,-52.37,0.8211929266422401
7,20,60,58,38,0.4,48,14,12,12,12,6,50.0,85.71,100.0,12,12,2,2,0,4,0,-19.81,25.97,-53.12,0.801888338490362
10,20,60,58,38,0.8,48,14,12,12,12,6,50.0,85.71,100.0,12,12,2,2,0,2,1,-20.14,26.27,-53.81,0.7986235403943305
7,20,60,62,38,0.4,96,10,10,10,10,4,40.0,100.0,100.0,10,10,0,0,0,0,0,-20.92,27.93,-54.43,0.7908257180299673
7,20,60,62,38,0.8,96,9,9,9,9,4,44.44,100.0,100.0,9,9,0,0,0,0,0,-21.16,28.15,-54.94,0.7884013612925739
10,20,60,62,38,0.8,96,9,9,9,9,4,44.44,100.0,100.0,9,9,0,0,0,0,0,-21.16,28.15,-54.94,0.7884013612925739
10,20,60,62,38,0.4,96,10,10,10,10,4,40.0,100.0,100.0,10,10,0,0,0,0,0,-21.8,27.93,-55.31,0.7819952656513705
7,20,52,58,38,0.8,96,14,11,11,11,6,54.55,78.57,100.0,11,11,3,3,0,3,1,-19.58,27.5,-55.8,0.8041926348444141
7,20,60,58,42,0.4,48,15,13,13,13,7,53.85,86.67,100.0,13,13,2,2,0,2,1,-19.57,29.03,-56.4,0.8043261909976513
10,20,52,58,42,0.4,48,16,13,13,13,7,53.85,81.25,100.0,13,13,3,3,0,1,1,-20.07,28.72,-57.34,0.799336056199976
7,20,60,58,38,0.8,48,14,12,12,12,6,50.0,85.71,100.0,12,12,2,2,0,3,1,-22.12,28.1,-57.98,0.7788184740210801
7,20,52,58,38,0.4,48,14,11,11,11,5,45.45,78.57,100.0,11,11,3,3,0,3,2,-22.32,28.35,-59.56,0.7767753507902565
7,20,52,58,42,0.4,48,14,13,13,13,7,53.85,92.86,100.0,13,13,1,1,0,1,1,-21.97,30.97,-60.21,0.7803021097942427
10,20,52,58,38,0.4,96,15,10,10,10,5,50.0,66.67,100.0,10,10,5,5,0,5,0,-22.5,28.74,-61.99,0.775044278800656
10,20,52,58,38,0.8,96,15,10,10,10,5,50.0,66.67,100.0,10,10,5,5,0,5,0,-22.5,28.74,-61.99,0.775044278800656
7,20,52,58,38,0.4,96,14,11,11,11,5,45.45,78.57,100.0,11,11,3,3,0,3,1,-23.07,30.65,-63.06,0.7692946495487335
10,20,52,58,38,0.8,48,15,12,11,11,5,45.45,73.33,91.67,11,11,5,4,1,3,2,-24.54,30.35,-65.38,0.7546132894680121
10,20,52,58,38,0.4,48,15,12,11,11,4,36.36,73.33,91.67,11,11,5,4,1,3,2,-27.81,33.38,-72.28,0.7218668026951323
