ma_fast,ma_mid,ma_slow,rsi_short,rsi_cover,vol_min_pct,max_hold_bars,entry_signals,exit_signals,entries,trades,wins,win_rate,entry_fill_rate,exit_fill_rate,maker_fills,taker_fills,limit_expired,missed_entries,missed_exits,capacity_reject_entries,capacity_reject_exits,return_pct,max_dd_pct,score,equity_multiple
7,20,60,66,46,0.8,96,7,15,5,5,2,40.0,71.43,33.33,5,5,13,2,11,3,22,-21.07,25.27,-59.01,0.7892767759344013
7,20,52,58,42,0.8,96,22,22,9,9,5,55.56,40.91,40.91,9,9,28,13,15,20,31,-12.02,29.4,-59.12,0.8797922905387443
7,20,52,58,46,0.4,96,25,31,9,9,5,55.56,36.0,29.03,9,9,40,16,24,26,50,-11.36,29.11,-59.45,0.886386298676001
7,20,52,58,42,0.4,96,25,22,9,9,5,55.56,36.0,40.91,9,9,31,16,15,26,31,-12.02,29.4,-59.86,0.8797922905387443
10,20,52,58,38,0.4,96,27,21,7,7,4,57.14,25.93,33.33,7,7,35,20,15,30,32,-10.02,29.92,-60.37,0.899832028807134
7,30,52,58,46,0.4,24,25,35,10,10,5,50.0,40.0,28.57,10,10,40,15,25,21,54,-20.4,22.9,-60.45,0.7960468318297612
10,30,52,58,46,0.4,24,25,35,10,10,5,50.0,40.0,28.57,10,10,40,15,25,24,54,-20.4,22.9,-60.45,0.7960468318297612
10,20,52,58,46,0.8,48,24,28,8,8,4,50.0,33.33,28.57,8,8,36,16,20,22,44,-14.45,27.07,-60.51,0.8554758336317002
7,20,52,58,46,0.8,48,23,28,8,8,4,50.0,34.78,28.57,8,8,35,15,20,23,44,-14.96,27.07,-60.8,0.8503664376407821
10,20,52,58,42,0.8,48,24,20,8,8,4,50.0,33.33,40.0,8,8,28,16,12,22,27,-15.09,27.37,-60.93,0.8491117747370401
7,30,52,62,46,0.4,48,15,31,8,8,4,50.0,53.33,25.81,8,8,30,7,23,10,48,-19.51,25.63,-60.97,0.804940219282677
7,30,52,62,46,0.8,48,15,31,8,8,4,50.0,53.33,25.81,8,8,30,7,23,10,48,-19.51,25.63,-60.97,0.804940219282677
10,30,52,62,46,0.4,48,15,31,8,8,4,50.0,53.33,25.81,8,8,30,7,23,8,48,-19.51,25.63,-60.97,0.804940219282677
10,30,52,62,46,0.8,48,15,31,8,8,4,50.0,53.33,25.81,8,8,30,7,23,8,48,-19.51,25.63,-60.97,0.804940219282677
