ma_fast,ma_mid,ma_slow,rsi_short,rsi_cover,vol_min_pct,max_hold_bars,entry_signals,exit_signals,entries,trades,wins,win_rate,entry_fill_rate,exit_fill_rate,maker_fills,taker_fills,limit_expired,missed_entries,missed_exits,capacity_reject_entries,capacity_reject_exits,return_pct,max_dd_pct,score,equity_multiple
10,20,60,62,42,1.2,24,2,2,2,2,2,100.0,100.0,100.0,2,2,0,0,0,0,0,4.34,2.62,1.2,1.0433904675946017
10,20,60,62,42,1.2,48,2,2,2,2,2,100.0,100.0,100.0,2,2,0,0,0,0,0,4.34,2.62,1.2,1.0433904675946017
10,20,60,62,42,1.2,96,2,2,2,2,2,100.0,100.0,100.0,2,2,0,0,0,0,0,4.34,2.62,1.2,1.0433904675946017
10,30,52,58,46,0.8,96,10,9,9,9,7,77.78,90.0,100.0,9,9,1,1,0,0,0,12.35,8.23,0.98,1.1235145232651502
7,30,52,58,46,0.8,96,11,9,9,9,7,77.78,81.82,100.0,9,9,2,2,0,0,0,13.27,8.23,0.67,1.1327082749696815
7,30,52,62,38,0.8,24,6,6,6,6,4,66.67,100.0,100.0,6,6,0,0,0,0,0,6.42,4.8,0.66,1.0642006484088882
10,30,52,62,38,0.8,24,6,6,6,6,4,66.67,100.0,100.0,6,6,0,0,0,0,0,6.42,4.8,0.66,1.0642006484088882
7,30,52,58,38,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.2,1.4,0.52,1.0220019378804672
7,30,52,58,38,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.2,1.4,0.52,1.0220019378804672
7,30,52,58,38,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.2,1.4,0.52,1.0220019378804672
7,30,52,62,38,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.2,1.4,0.52,1.0220019378804672
7,30,52,62,38,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.2,1.4,0.52,1.0220019378804672
7,30,52,62,38,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.2,1.4,0.52,1.0220019378804672
10,20,60,58,38,0.4,24,17,18,15,15,12,80.0,88.24,83.33,15,15,5,2,3,1,8,14.16,9.28,0.43,1.141646755359266
7,20,60,62,38,1.2,96,2,2,2,2,2,100.0,100.0,100.0,2,2,0,0,0,0,0,6.0,4.82,0.22,1.060036965618729
10,20,60,62,38,1.2,96,2,2,2,2,2,100.0,100.0,100.0,2,2,0,0,0,0,0,6.0,4.82,0.22,1.060036965618729
7,20,60,62,46,1.2,24,2,2,2,2,2,100.0,100.0,100.0,2,2,0,0,0,0,0,3.31,2.62,0.17,1.0331329408756307
7,20,60,62,46,1.2,48,2,2,2,2,2,100.0,100.0,100.0,2,2,0,0,0,0,0,3.31,2.62,0.17,1.0331329408756307
7,20,60,62,46,1.2,96,2,2,2,2,2,100.0,100.0,100.0,2,2,0,0,0,0,0,3.31,2.62,0.17,1.0331329408756307
10,20,60,62,46,1.2,24,2,2,2,2,2,100.0,100.0,100.0,2,2,0,0,0,0,0,3.31,2.62,0.17,1.0331329408756307
10,20,60,62,46,1.2,48,2,2,2,2,2,100.0,100.0,100.0,2,2,0,0,0,0,0,3.31,2.62,0.17,1.0331329408756307
10,20,60,62,46,1.2,96,2,2,2,2,2,100.0,100.0,100.0,2,2,0,0,0,0,0,3.31,2.62,0.17,1.0331329408756307
7,20,60,66,46,0.8,24,5,6,5,5,3,60.0,100.0,83.33,5,5,1,0,1,0,2,6.04,4.26,0.09,1.0604094574387717
7,30,52,58,42,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.76,1.4,0.08,1.0175728301350515
7,30,52,58,42,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.76,1.4,0.08,1.0175728301350515
7,30,52,58,42,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.76,1.4,0.08,1.0175728301350515
7,30,52,62,42,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.76,1.4,0.08,1.0175728301350515
7,30,52,62,42,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.76,1.4,0.08,1.0175728301350515
7,30,52,62,42,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.76,1.4,0.08,1.0175728301350515
7,30,52,58,46,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.71,1.4,0.04,1.0171032834752833
7,30,52,58,46,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.71,1.4,0.04,1.0171032834752833
7,30,52,58,46,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.71,1.4,0.04,1.0171032834752833
7,30,52,62,46,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.71,1.4,0.04,1.0171032834752833
7,30,52,62,46,1.2,48,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.71,1.4,0.04,1.0171032834752833
7,30,52,62,46,1.2,96,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,1.71,1.4,0.04,1.0171032834752833
7,20,60,58,42,0.8,24,12,12,11,11,8,72.73,91.67,91.67,11,11,2,1,1,0,3,12.79,9.28,-0.01,1.127902533819148
7,30,52,62,46,0.8,24,6,6,6,6,4,66.67,100.0,100.0,6,6,0,0,0,0,0,5.28,4.4,-0.01,1.0527583508260518
10,30,52,62,46,0.8,24,6,6,6,6,4,66.67,100.0,100.0,6,6,0,0,0,0,0,5.28,4.4,-0.01,1.0527583508260518
10,30,60,58,46,0.8,24,11,7,7,7,5,71.43,63.64,100.0,7,7,4,4,0,0,0,11.07,4.69,-0.01,1.1106858874909915
10,20,60,62,38,1.2,48,2,2,2,2,2,100.0,100.0,100.0,2,2,0,0,0,0,0,5.44,4.82,-0.35,1.054393691390717
7,20,52,66,38,1.2,24,1,1,1,1,1,100.0,100.0,100.0,1,1,0,0,0,0,0,2.33,2.34,-0.47,1.0233261029896716
