ma_fast,ma_mid,ma_slow,rsi_short,rsi_cover,vol_min_pct,max_hold_bars,entry_signals,exit_signals,entries,trades,wins,win_rate,entry_fill_rate,exit_fill_rate,maker_fills,taker_fills,limit_expired,missed_entries,missed_exits,capacity_reject_entries,capacity_reject_exits,return_pct,max_dd_pct,score,equity_multiple
7,30,52,66,46,0.8,48,5,7,4,4,4,100.0,80.0,57.14,4,4,4,1,3,2,6,7.31,5.03,-3.86,1.0731261486130161
7,30,52,66,46,0.8,96,5,7,4,4,4,100.0,80.0,57.14,4,4,4,1,3,2,6,7.31,5.03,-3.86,1.0731261486130161
10,30,52,66,46,0.8,24,7,7,4,4,3,75.0,57.14,57.14,4,4,6,3,3,3,7,9.35,4.22,-4.29,1.0935308669856292
10,30,52,66,46,0.8,48,7,7,4,4,3,75.0,57.14,57.14,4,4,6,3,3,3,6,9.35,4.22,-4.29,1.0935308669856292
10,30,52,66,46,0.8,96,7,7,4,4,3,75.0,57.14,57.14,4,4,6,3,3,3,6,9.35,4.22,-4.29,1.0935308669856292
7,30,52,66,46,0.8,24,5,9,4,4,4,100.0,80.0,44.44,4,4,6,1,5,2,11,7.31,5.03,-4.5,1.0731261486130161
10,30,60,66,42,0.8,48,5,3,3,3,3,100.0,60.0,100.0,3,3,2,2,0,2,1,5.85,4.22,-5.22,1.058514574486095
10,30,60,66,42,0.8,96,5,3,3,3,3,100.0,60.0,100.0,3,3,2,2,0,2,1,5.85,4.22,-5.22,1.058514574486095
10,20,52,62,38,1.2,24,6,4,4,4,3,75.0,66.67,100.0,4,4,2,2,0,1,1,8.22,7.05,-5.24,1.0822156765986277
7,20,52,66,46,0.8,48,4,8,3,3,3,100.0,75.0,37.5,3,3,6,1,5,2,10,6.69,4.28,-5.33,1.0668645343894159
7,20,52,66,46,0.8,96,4,8,3,3,3,100.0,75.0,37.5,3,3,6,1,5,2,10,6.69,4.28,-5.33,1.0668645343894159
7,20,60,66,46,0.8,48,4,8,3,3,3,100.0,75.0,37.5,3,3,6,1,5,2,10,6.69,4.28,-5.33,1.0668645343894159
7,20,60,66,46,0.8,96,4,8,3,3,3,100.0,75.0,37.5,3,3,6,1,5,2,10,6.69,4.28,-5.33,1.0668645343894159
10,20,52,66,46,0.8,48,4,8,3,3,3,100.0,75.0,37.5,3,3,6,1,5,1,10,6.69,4.28,-5.33,1.0668645343894159
10,20,52,66,46,0.8,96,4,8,3,3,3,100.0,75.0,37.5,3,3,6,1,5,1,10,6.69,4.28,-5.33,1.0668645343894159
10,20,60,66,46,0.8,48,4,8,3,3,3,100.0,75.0,37.5,3,3,6,1,5,1,10,6.69,4.28,-5.33,1.0668645343894159
10,20,60,66,46,0.8,96,4,8,3,3,3,100.0,75.0,37.5,3,3,6,1,5,1,10,6.69,4.28,-5.33,1.0668645343894159
10,30,60,66,38,0.8,24,5,5,3,3,3,100.0,60.0,60.0,3,3,4,2,2,2,5,7.4,4.22,-5.67,1.0739787435456698
7,20,52,66,46,0.8,24,4,10,3,3,3,100.0,75.0,30.0,3,3,8,1,7,2,15,6.69,4.28,-5.7,1.0668645343894159
7,20,60,66,46,0.8,24,4,10,3,3,3,100.0,75.0,30.0,3,3,8,1,7,2,15,6.69,4.28,-5.7,1.0668645343894159
10,20,52,66,46,0.8,24,4,10,3,3,3,100.0,75.0,30.0,3,3,8,1,7,1,15,6.69,4.28,-5.7,1.0668645343894159
10,20,60,66,46,0.8,24,4,10,3,3,3,100.0,75.0,30.0,3,3,8,1,7,1,15,6.69,4.28,-5.7,1.0668645343894159
10,20,52,62,42,1.2,24,6,5,4,4,3,75.0,66.67,80.0,4,4,3,2,1,1,4,8.22,7.05,-6.24,1.0822156765986277
7,30,60,62,46,1.2,24,4,4,3,3,2,66.67,75.0,75.0,3,3,2,1,1,2,3,4.89,5.48,-6.68,1.0489083145088116
7,30,60,62,46,1.2,48,4,4,3,3,2,66.67,75.0,75.0,3,3,2,1,1,2,2,4.89,5.48,-6.68,1.0489083145088116
7,30,60,62,46,1.2,96,4,4,3,3,2,66.67,75.0,75.0,3,3,2,1,1,2,2,4.89,5.48,-6.68,1.0489083145088116
10,30,52,62,46,1.2,24,7,6,4,4,3,75.0,57.14,66.67,4,4,5,3,2,1,5,7.73,5.27,-6.69,1.077302248133669
10,30,52,62,46,1.2,48,7,6,4,4,3,75.0,57.14,66.67,4,4,5,3,2,1,4,7.73,5.27,-6.69,1.077302248133669
10,30,52,62,46,1.2,96,7,6,4,4,3,75.0,57.14,66.67,4,4,5,3,2,1,4,7.73,5.27,-6.69,1.077302248133669
7,20,52,62,38,1.2,24,5,4,4,4,2,50.0,80.0,100.0,4,4,1,1,0,2,2,6.43,8.48,-6.74,1.0643216329141019
7,20,60,62,38,1.2,24,5,4,4,4,2,50.0,80.0,100.0,4,4,1,1,0,2,2,6.43,8.48,-6.74,1.0643216329141019
7,30,52,62,38,1.2,24,5,4,4,4,2,50.0,80.0,100.0,4,4,1,1,0,2,2,6.43,8.48,-6.74,1.0643216329141019
7,30,52,62,42,1.2,24,5,4,4,4,2,50.0,80.0,100.0,4,4,1,1,0,2,3,6.43,8.48,-6.74,1.0643216329141019
10,20,60,62,38,1.2,24,5,4,4,4,2,50.0,80.0,100.0,4,4,1,1,0,1,2,6.43,8.48,-6.74,1.0643216329141019
7,30,52,66,38,0.8,24,5,7,4,4,3,75.0,80.0,57.14,4,4,4,1,3,2,8,5.17,5.9,-7.06,1.0516538383977991
7,30,60,58,38,1.2,24,6,3,3,3,2,66.67,50.0,100.0,3,3,3,3,0,6,1,6.88,5.48,-7.19,1.0688249873329663
7,30,60,58,38,1.2,48,6,3,3,3,2,66.67,50.0,100.0,3,3,3,3,0,6,0,6.88,5.48,-7.19,1.0688249873329663
7,30,60,58,38,1.2,96,6,3,3,3,2,66.67,50.0,100.0,3,3,3,3,0,6,0,6.88,5.48,-7.19,1.0688249873329663
7,30,60,58,42,1.2,24,6,3,3,3,2,66.67,50.0,100.0,3,3,3,3,0,6,2,6.88,5.48,-7.19,1.0688249873329663
7,30,60,58,42,1.2,48,6,3,3,3,2,66.67,50.0,100.0,3,3,3,3,0,6,1,6.88,5.48,-7.19,1.0688249873329663
7,30,60,58,42,1.2,96,6,3,3,3,2,66.67,50.0,100.0,3,3,3,3,0,6,1,6.88,5.48,-7.19,1.0688249873329663
10,30,60,66,42,0.8,24,5,5,3,3,3,100.0,60.0,60.0,3,3,4,2,2,2,6,5.85,4.22,-7.22,1.058514574486095
10,30,60,66,46,0.8,48,5,5,3,3,3,100.0,60.0,60.0,3,3,4,2,2,2,4,5.85,4.22,-7.22,1.058514574486095
10,30,60,66,46,0.8,96,5,5,3,3,3,100.0,60.0,60.0,3,3,4,2,2,2,4,5.85,4.22,-7.22,1.058514574486095
10,30,52,66,38,0.8,24,7,5,4,4,3,75.0,57.14,80.0,4,4,4,3,1,3,3,7.4,6.24,-7.52,1.0739726272877879
7,20,52,62,42,1.2,24,5,5,4,4,2,50.0,80.0,80.0,4,4,2,1,1,2,5,6.43,8.48,-7.74,1.0643216329141019
7,20,60,62,42,1.2,24,5,5,4,4,2,50.0,80.0,80.0,4,4,2,1,1,2,5,6.43,8.48,-7.74,1.0643216329141019
10,20,60,62,42,1.2,24,5,5,4,4,2,50.0,80.0,80.0,4,4,2,1,1,1,5,6.43,8.48,-7.74,1.0643216329141019
10,30,52,62,38,0.8,24,17,15,8,8,6,75.0,47.06,53.33,8,8,16,9,7,10,19,11.42,7.45,-7.8,1.1142010216994986
7,30,52,66,38,1.2,24,2,3,2,2,1,50.0,100.0,66.67,2,2,1,0,1,0,3,2.02,6.83,-7.85,1.0202185309947402
7,30,52,66,42,1.2,24,2,3,2,2,1,50.0,100.0,66.67,2,2,1,0,1,0,4,2.02,6.83,-7.85,1.0202185309947402
10,20,52,66,38,1.2,24,2,3,2,2,1,50.0,100.0,66.67,2,2,1,0,1,0,3,2.02,6.83,-7.85,1.0202185309947402
10,30,52,62,42,0.8,24,17,16,8,8,6,75.0,47.06,50.0,8,8,17,9,8,10,21,11.33,7.43,-8.02,1.113345419889805
10,30,60,66,46,0.8,24,5,7,3,3,3,100.0,60.0,42.86,3,3,6,2,4,2,9,5.85,4.22,-8.07,1.058514574486095
10,30,60,62,46,0.8,24,13,15,8,8,5,62.5,61.54,53.33,8,8,12,5,7,6,19,6.46,5.73,-8.52,1.0645911199630096
10,20,52,62,42,0.8,24,14,16,7,7,5,71.43,50.0,43.75,7,7,16,7,9,10,23,10.68,7.43,-8.54,1.1068491290986684
7,30,52,66,42,0.8,24,5,7,4,4,3,75.0,80.0,57.14,4,4,4,1,3,2,9,3.65,5.9,-8.57,1.036511124590035
7,20,52,66,38,1.2,24,2,4,2,2,1,50.0,100.0,50.0,2,2,2,0,2,0,4,2.02,6.83,-8.68,1.0202185309947402
