fast,slow,rsi_buy,rsi_sell,entry_signals,exit_signals,entries,trades,wins,win_rate,entry_fill_rate,exit_fill_rate,maker_fills,taker_fills,limit_expired,missed_entries,missed_exits,return_pct,max_dd_pct,score,equity_multiple
10,20,58,42,22,22,22,22,8,36.36,100.0,100.0,14,30,0,0,0,18.09,26.08,-13.2,1.1809478392161148
5,40,52,42,27,26,27,27,9,33.33,100.0,103.85,21,33,0,0,0,15.16,25.46,-15.21,1.1515748532312535
8,50,52,42,23,22,23,23,7,30.43,100.0,104.55,19,27,0,0,0,13.3,23.97,-15.23,1.1329942079273139
5,40,55,42,27,26,26,26,8,30.77,96.3,100.0,19,33,0,0,0,14.62,24.52,-15.36,1.146200934066929
5,30,55,42,27,26,27,27,9,33.33,100.0,103.85,17,37,0,0,0,16.62,26.93,-15.51,1.1661856846744223
8,30,55,42,25,24,25,25,10,40.0,100.0,104.17,18,32,0,0,0,13.78,25.04,-16.06,1.137776981245595
8,20,58,42,23,23,23,23,8,34.78,100.0,100.0,15,31,0,0,0,16.7,27.53,-16.33,1.1670157275143414
8,30,52,42,25,24,25,25,10,40.0,100.0,104.17,16,34,0,0,0,11.99,25.61,-18.53,1.1199397018165884
10,20,52,42,27,26,26,26,9,34.62,96.3,100.0,20,32,0,0,0,13.02,26.97,-19.9,1.1302139586659858
8,20,55,42,26,25,26,26,9,34.62,100.0,104.0,18,34,0,0,0,13.23,28.11,-20.3,1.132312663570213
10,20,55,42,25,24,25,25,8,32.0,100.0,104.17,17,33,0,0,0,13.39,29.07,-21.29,1.1339481033606087
5,50,52,42,26,25,26,26,7,26.92,100.0,104.0,20,32,0,0,0,9.44,27.0,-22.75,1.0944363468331
5,50,55,42,26,25,25,25,6,24.0,96.15,100.0,17,33,0,0,0,8.21,27.14,-24.94,1.0821377412221516
