fast,slow,rsi_buy,rsi_sell,entry_signals,exit_signals,entries,trades,wins,win_rate,entry_fill_rate,exit_fill_rate,maker_fills,taker_fills,limit_expired,missed_entries,missed_exits,return_pct,max_dd_pct,score,equity_multiple
5,30,55,45,91,91,91,91,38,41.76,100.0,100.0,70,112,0,0,0,333.04,30.23,296.77,4.330388562858079
12,60,58,42,48,48,48,48,22,45.83,100.0,100.0,42,54,0,0,0,320.9,20.4,296.42,4.208952713788206
8,30,52,45,91,91,91,91,39,42.86,100.0,100.0,68,114,0,0,0,320.51,24.17,291.5,4.20506914489141
15,40,58,42,51,51,51,51,21,41.18,100.0,100.0,38,64,0,0,0,314.46,19.2,291.42,4.144584999547787
10,60,58,42,48,48,48,48,22,45.83,100.0,100.0,36,60,0,0,0,308.65,16.52,288.83,4.086490755042271
12,50,58,42,50,50,50,50,19,38.0,100.0,100.0,40,60,0,0,0,304.12,17.98,282.54,4.04117123613192
10,50,58,42,51,51,51,51,21,41.18,100.0,100.0,38,64,0,0,0,302.9,18.49,280.72,4.02903011874016
8,60,58,42,52,52,52,52,22,42.31,100.0,100.0,42,62,0,0,0,299.45,17.77,278.13,3.9944999116242705
12,50,55,42,56,56,56,56,22,39.29,100.0,100.0,46,66,0,0,0,303.92,22.34,277.11,4.0391774512245116
5,30,58,45,80,80,80,80,35,43.75,100.0,100.0,64,96,0,0,0,313.07,32.59,273.96,4.130714073215256
5,40,55,45,90,90,90,90,37,41.11,100.0,100.0,73,107,0,0,0,300.79,26.24,269.3,4.007913407153766
10,40,58,42,56,56,56,56,22,39.29,100.0,100.0,43,69,0,0,0,289.79,19.22,266.73,3.897929457184256
5,60,55,42,65,65,65,65,25,38.46,100.0,100.0,49,81,0,0,0,288.45,21.03,263.22,3.8845392068229923
5,60,58,42,58,58,58,58,23,39.66,100.0,100.0,44,72,0,0,0,284.99,18.76,262.47,3.8498723138975177
8,60,52,42,58,58,58,58,25,43.1,100.0,100.0,45,71,0,0,0,286.52,22.01,260.12,3.865244859083062
15,30,58,42,54,54,54,54,23,42.59,100.0,100.0,45,63,0,0,0,286.15,21.88,259.89,3.8614923097818092
10,50,55,42,57,57,57,57,22,38.6,100.0,100.0,47,67,0,0,0,286.48,24.3,257.32,3.864824322570501
15,60,58,42,46,46,46,46,22,47.83,100.0,100.0,36,56,0,0,0,274.85,20.46,250.29,3.7485154183314044
15,30,55,42,63,63,63,63,25,39.68,100.0,100.0,56,70,0,0,0,278.89,26.34,247.29,3.7889438415648664
8,50,58,42,53,53,53,53,21,39.62,100.0,100.0,38,68,0,0,0,263.1,18.49,240.92,3.631022344950522
10,50,52,42,61,61,61,61,24,39.34,100.0,100.0,51,71,0,0,0,270.83,25.41,240.34,3.708300865364193
15,40,55,42,59,59,59,59,21,35.59,100.0,100.0,48,70,0,0,0,274.15,28.77,239.62,3.741529939977966
5,40,52,45,100,100,100,100,40,40.0,100.0,100.0,81,119,0,0,0,266.13,27.95,232.6,3.6613390479342756
5,50,58,42,62,62,62,62,22,35.48,100.0,100.0,47,77,0,0,0,244.43,20.54,219.79,3.444319232395204
10,40,55,42,64,64,64,64,25,39.06,100.0,100.0,53,75,0,0,0,244.53,25.29,214.18,3.4452988580298074
8,50,52,42,66,66,66,66,26,39.39,100.0,100.0,57,75,0,0,0,246.44,28.03,212.81,3.464407024112769
8,50,55,42,61,61,61,61,23,37.7,100.0,100.0,48,74,0,0,0,242.3,25.31,211.93,3.423041241170852
5,50,55,42,73,73,73,73,25,34.25,100.0,100.0,63,83,0,0,0,241.1,24.41,211.81,3.411031742340393
12,40,55,42,62,62,62,62,24,38.71,100.0,100.0,52,72,0,0,0,241.21,27.11,208.68,3.412053589471035
12,30,55,42,66,66,66,66,23,34.85,100.0,100.0,51,81,0,0,0,234.02,22.12,207.47,3.340166648044847
5,60,52,42,70,70,70,70,26,37.14,100.0,100.0,57,83,0,0,0,234.85,23.71,206.39,3.348463622499505
10,30,58,42,59,59,59,59,22,37.29,100.0,100.0,44,74,0,0,0,233.57,23.29,205.63,3.33574224354115
15,40,52,42,62,62,62,62,26,41.94,100.0,100.0,54,70,0,0,0,236.92,31.99,198.53,3.369189953176835
8,40,52,42,76,76,76,76,27,35.53,100.0,100.0,63,89,0,0,0,224.75,25.8,193.78,3.2474700958244456
12,40,58,42,55,55,55,55,21,38.18,100.0,100.0,41,69,0,0,0,220.06,23.4,191.98,3.2006449620743362
10,30,55,42,71,71,71,71,24,33.8,100.0,100.0,56,86,0,0,0,217.21,24.05,188.35,3.1720615545302087
15,20,55,42,71,71,71,71,29,40.85,100.0,100.0,52,90,0,0,0,210.91,25.21,180.65,3.109063688857347
12,40,52,42,67,67,67,67,27,40.3,100.0,100.0,59,75,0,0,0,215.93,29.68,180.32,3.159309573144668
15,20,58,42,62,62,62,62,26,41.94,100.0,100.0,44,80,0,0,0,206.07,23.15,178.29,3.0607328348080105
8,40,55,42,73,73,73,73,26,35.62,100.0,100.0,56,90,0,0,0,206.13,31.01,168.92,3.061278746990749
8,40,58,42,62,62,62,62,22,35.48,100.0,100.0,42,82,0,0,0,197.92,25.3,167.56,2.9792253420850363
5,50,52,42,79,79,79,79,26,32.91,100.0,100.0,67,91,0,0,0,200.64,29.9,164.76,3.0063693284020516
12,30,52,42,70,70,70,70,24,34.29,100.0,100.0,55,85,0,0,0,194.72,25.44,164.2,2.9472215402700894
12,30,58,42,59,59,59,59,21,35.59,100.0,100.0,45,73,0,0,0,193.7,25.55,163.04,2.937030595947584
10,40,52,42,69,69,69,69,25,36.23,100.0,100.0,55,83,0,0,0,190.01,25.41,159.52,2.900086316513866
15,30,52,42,69,69,69,69,25,36.23,100.0,100.0,60,78,0,0,0,192.35,28.65,157.96,2.923457977986815
12,20,58,42,68,68,68,68,28,41.18,100.0,100.0,49,87,0,0,0,184.33,31.13,146.97,2.8433286206724233
5,40,58,42,69,69,69,69,25,36.23,100.0,100.0,51,87,0,0,0,184.15,32.29,145.4,2.8414752740388574
8,30,58,42,67,67,67,67,26,38.81,100.0,100.0,51,83,0,0,0,175.97,32.11,137.44,2.759660218250254
5,20,58,42,82,82,82,82,30,36.59,100.0,100.0,64,100,0,0,0,171.55,31.25,134.04,2.7154674613291707
5,20,55,42,93,93,93,93,33,35.48,100.0,100.0,72,114,0,0,0,164.67,28.23,130.8,2.646720706576858
10,30,52,42,76,76,76,76,24,31.58,100.0,100.0,57,95,0,0,0,161.57,29.78,125.84,2.6157161496874863
8,20,55,42,83,83,83,83,33,39.76,100.0,100.0,65,101,0,0,0,162.81,31.76,124.7,2.6281464235445964
15,20,52,42,76,76,76,76,29,38.16,100.0,100.0,58,94,0,0,0,157.86,29.46,122.51,2.5785663912991565
12,20,55,42,75,75,75,75,31,41.33,100.0,100.0,49,101,0,0,0,159.37,31.77,121.25,2.5936968995651095
5,40,55,42,81,81,81,81,26,32.1,100.0,100.0,65,97,0,0,0,160.29,33.52,120.08,2.602944166216642
10,20,58,42,73,73,73,73,25,34.25,100.0,100.0,47,99,0,0,0,153.14,29.47,117.77,2.5313893394270126
5,20,52,42,108,108,108,108,38,35.19,100.0,100.0,93,123,0,0,0,142.82,32.54,103.76,2.4281539090895325
12,20,52,42,82,82,82,82,33,40.24,100.0,100.0,67,97,0,0,0,143.25,33.05,103.59,2.4324971480840034
8,20,58,42,74,74,74,74,27,36.49,100.0,100.0,49,99,0,0,0,138.63,29.83,102.83,2.3862939963290897
10,20,55,42,81,81,81,81,30,37.04,100.0,100.0,60,102,0,0,0,131.99,31.06,94.72,2.319883343667758
8,30,55,42,75,75,75,75,28,37.33,100.0,100.0,52,98,0,0,0,132.33,33.38,92.27,2.323278989333297
5,30,58,42,77,77,77,77,27,35.06,100.0,100.0,62,92,0,0,0,131.0,35.19,88.78,2.310049337010067
10,20,52,42,89,89,89,89,31,34.83,100.0,100.0,72,106,0,0,0,116.82,30.69,79.99,2.1681978854259767
5,40,52,42,89,89,89,89,28,31.46,100.0,100.0,72,106,0,0,0,122.01,35.25,79.7,2.2200515126317373
8,20,52,42,93,93,93,93,33,35.48,100.0,100.0,76,110,0,0,0,113.03,31.23,75.56,2.1302983373798288
5,30,55,42,87,87,87,87,32,36.78,100.0,100.0,71,103,0,0,0,116.83,36.62,72.89,2.168305047034716
8,30,52,42,83,83,83,83,28,33.73,100.0,100.0,66,100,0,0,0,107.95,32.98,68.37,2.07951123813177
5,30,52,42,96,96,96,96,32,33.33,100.0,100.0,81,111,0,0,0,97.12,35.34,54.72,1.9711926297645825
