fold,train_start_ts,train_end_ts,test_start_ts,test_end_ts,best_fast,best_slow,best_rsi_buy,best_rsi_sell,train_score,train_return_pct,test_return_pct,test_max_dd_pct,test_trades,test_win_rate,test_entry_fill_rate,test_exit_fill_rate,test_limit_expired,oos_equity_after_fold
0,1713686400000,1735272000000,1735286400000,1742472000000,10,60,52,48,335.61,355.25,5.0,6.57,7,71.43,100.0,116.67,0,1.050007
1,1720886400000,1742472000000,1742486400000,1749672000000,5,20,55,48,241.52,257.36,80.89,15.18,11,90.91,100.0,110.0,0,1.899385
2,1728086400000,1749672000000,1749686400000,1756872000000,5,20,52,48,422.18,440.25,51.59,12.77,13,69.23,100.0,100.0,0,2.879263
3,1735286400000,1756872000000,1756886400000,1764072000000,8,20,52,48,195.3,218.09,43.55,22.85,13,46.15,100.0,100.0,0,4.133145
4,1742486400000,1764072000000,1764086400000,1771272000000,8,50,52,48,221.3,244.74,-0.83,8.64,11,45.45,100.0,100.0,0,4.098904
