fold,train_start_ts,train_end_ts,test_start_ts,test_end_ts,best_fast,best_slow,best_rsi_buy,best_rsi_sell,train_score,train_return_pct,test_return_pct,test_max_dd_pct,test_trades,test_win_rate,test_entry_fill_rate,test_exit_fill_rate,test_limit_expired,oos_equity_after_fold
0,1713686400000,1735272000000,1735286400000,1742472000000,15,40,52,48,188.4,205.45,-2.94,11.92,7,57.14,100.0,100.0,0,0.97056
1,1720886400000,1742472000000,1742486400000,1749672000000,12,50,52,48,177.17,193.28,45.64,15.0,10,60.0,100.0,111.11,0,1.413547
2,1728086400000,1749672000000,1749686400000,1756872000000,5,20,52,48,267.44,287.16,18.61,17.9,18,55.56,100.0,100.0,0,1.676663
3,1735286400000,1756872000000,1756886400000,1764072000000,5,20,52,48,119.45,143.12,114.2,30.91,14,50.0,100.0,100.0,0,3.591352
4,1742486400000,1764072000000,1764086400000,1771272000000,12,20,52,48,382.85,414.12,12.75,7.3,6,83.33,100.0,100.0,0,4.049212
