fold,train_start_ts,train_end_ts,test_start_ts,test_end_ts,best_fast,best_slow,best_rsi_buy,best_rsi_sell,train_score,train_return_pct,test_return_pct,test_max_dd_pct,test_trades,test_win_rate,test_entry_fill_rate,test_exit_fill_rate,test_limit_expired,oos_equity_after_fold
0,1713686400000,1735272000000,1735286400000,1742472000000,15,60,52,48,101.89,112.29,11.5,8.32,12,58.33,100.0,109.09,0,1.115021
1,1720886400000,1742472000000,1742486400000,1749672000000,8,50,52,48,98.16,109.38,10.02,4.68,20,45.0,100.0,105.26,0,1.226696
2,1728086400000,1749672000000,1749686400000,1756872000000,10,50,52,48,72.0,82.29,47.43,4.65,17,82.35,100.0,100.0,0,1.808456
3,1735286400000,1756872000000,1756886400000,1764072000000,5,50,52,48,78.97,89.65,42.7,9.64,7,42.86,100.0,100.0,0,2.580591
4,1742486400000,1764072000000,1764086400000,1771272000000,15,60,52,48,141.62,148.85,4.65,6.18,8,62.5,100.0,100.0,0,2.700552
