fast,slow,rsi_buy,rsi_sell,entry_signals,exit_signals,entries,trades,wins,win_rate,entry_fill_rate,exit_fill_rate,maker_fills,taker_fills,limit_expired,missed_entries,missed_exits,return_pct,max_dd_pct,score,equity_multiple
12,50,58,42,56,55,56,56,30,53.57,100.0,101.82,47,65,0,0,0,133.35,19.11,110.5,2.333472833440588
5,60,58,42,64,63,64,64,29,45.31,100.0,101.59,49,79,0,0,0,130.7,17.83,109.38,2.3069944077099023
12,60,58,42,53,52,53,53,28,52.83,100.0,101.92,41,65,0,0,0,126.54,14.57,109.15,2.2654071103602007
15,40,55,42,61,60,61,61,32,52.46,100.0,101.67,50,72,0,0,0,130.94,20.6,106.3,2.3093588331971087
8,20,58,42,75,75,75,75,39,52.0,100.0,100.0,52,98,0,0,0,121.32,14.08,104.43,2.2131819958197396
10,50,52,42,65,64,65,65,35,53.85,100.0,101.56,50,80,0,0,0,127.57,21.01,102.44,2.2757053139718026
10,60,55,42,59,58,59,59,31,52.54,100.0,101.72,47,71,0,0,0,127.57,21.03,102.42,2.275741500180243
12,60,52,42,62,61,62,62,31,50.0,100.0,101.64,50,74,0,0,0,119.7,14.79,102.03,2.1970331046351097
12,40,58,42,57,56,57,57,30,52.63,100.0,101.79,45,69,0,0,0,125.92,20.72,101.15,2.2592026990613308
10,50,55,42,63,62,63,63,31,49.21,100.0,101.61,51,75,0,0,0,127.73,22.31,101.04,2.277298201271708
10,20,58,42,69,69,69,69,34,49.28,100.0,100.0,47,91,0,0,0,122.51,18.09,100.79,2.225066969292841
15,30,58,42,56,55,56,56,29,51.79,100.0,101.82,39,73,0,0,0,125.58,20.78,100.73,2.255784638304466
5,60,55,42,70,69,70,70,33,47.14,100.0,101.45,57,83,0,0,0,124.41,20.48,99.91,2.2441137686767463
12,50,55,42,61,60,61,61,32,52.46,100.0,101.67,47,75,0,0,0,121.66,19.67,98.14,2.216597602985568
8,20,52,42,91,90,91,91,41,45.05,100.0,101.11,71,111,0,0,0,117.86,16.63,97.96,2.1785881565082064
12,20,58,42,66,66,66,66,35,53.03,100.0,100.0,47,85,0,0,0,122.91,21.11,97.58,2.2290552619174067
10,60,52,42,64,63,64,64,32,50.0,100.0,101.59,53,75,0,0,0,121.54,20.07,97.54,2.2154208282479892
15,50,52,42,61,60,61,61,32,52.46,100.0,101.67,53,69,0,0,0,122.97,21.27,97.53,2.229682084342277
10,30,58,42,64,63,64,64,33,51.56,100.0,101.59,49,79,0,0,0,119.27,18.45,97.21,2.192681774009612
15,40,52,42,64,63,64,64,34,53.12,100.0,101.59,58,70,0,0,0,120.79,21.92,94.56,2.2079454734590276
12,60,55,42,59,58,59,59,32,54.24,100.0,101.72,50,68,0,0,0,117.96,20.17,93.85,2.1796106760903196
8,50,55,42,67,66,67,67,33,49.25,100.0,101.52,57,77,0,0,0,121.07,23.13,93.39,2.2107268921592356
10,50,58,42,58,57,58,58,29,50.0,100.0,101.75,44,72,0,0,0,115.25,18.53,93.11,2.152540724664543
15,40,58,42,55,54,55,55,29,52.73,100.0,101.85,41,69,0,0,0,116.78,20.33,92.47,2.167784291185333
12,30,58,42,59,58,59,59,30,50.85,100.0,101.72,45,73,0,0,0,116.53,20.29,92.27,2.165337629241434
5,20,55,42,94,94,94,94,46,48.94,100.0,100.0,67,121,0,0,0,115.74,19.89,91.87,2.157404139945361
5,50,58,42,64,63,64,64,30,46.88,100.0,101.59,47,81,0,0,0,113.23,18.0,91.7,2.1322657865723413
8,50,52,42,71,70,71,71,35,49.3,100.0,101.43,64,78,0,0,0,115.61,21.38,90.02,2.1560987098818427
8,20,55,42,85,85,85,85,40,47.06,100.0,100.0,65,105,0,0,0,107.09,14.62,89.55,2.0709268530949627
5,20,58,42,82,82,82,82,39,47.56,100.0,100.0,49,115,0,0,0,104.9,14.33,87.71,2.049025969031571
8,60,55,42,62,61,62,62,31,50.0,100.0,101.64,46,78,0,0,0,109.57,18.76,87.15,2.095737772497655
10,20,52,42,84,83,84,84,37,44.05,100.0,101.2,65,103,0,0,0,107.33,19.05,84.53,2.0733063961699143
8,40,58,42,61,60,61,61,29,47.54,100.0,101.67,43,79,0,0,0,107.2,19.7,83.64,2.071975455370556
8,50,58,42,60,59,60,60,29,48.33,100.0,101.69,47,73,0,0,0,106.41,20.67,81.68,2.064071104467921
8,60,58,42,59,58,59,59,30,50.85,100.0,101.72,43,75,0,0,0,103.72,18.55,81.56,2.0372353283080136
5,40,58,42,68,67,68,68,32,47.06,100.0,101.49,51,85,0,0,0,101.42,18.81,78.92,2.0141533183247287
15,20,58,42,62,61,62,62,32,51.61,100.0,101.64,45,79,0,0,0,103.92,21.36,78.37,2.0392116416614883
10,40,58,42,60,59,60,60,29,48.33,100.0,101.69,42,78,0,0,0,100.8,19.24,77.79,2.007972885654883
12,50,52,42,63,62,63,63,33,52.38,100.0,101.61,53,73,0,0,0,100.11,19.67,76.58,2.001090059767571
10,40,52,42,72,71,72,72,34,47.22,100.0,101.41,61,83,0,0,0,104.89,25.09,74.86,2.04893592698371
12,40,55,42,63,62,63,63,30,47.62,100.0,101.61,51,75,0,0,0,102.81,23.59,74.58,2.0281157940276424
5,30,58,42,75,74,75,75,35,46.67,100.0,101.35,51,99,0,0,0,96.93,19.79,73.25,1.9692929720106604
5,50,55,42,74,73,74,74,34,45.95,100.0,101.37,58,90,0,0,0,100.37,23.22,72.58,2.00373001000669
12,20,55,42,78,78,78,78,35,44.87,100.0,100.0,60,96,0,0,0,95.21,20.39,70.75,1.9520824327207906
10,40,55,42,67,66,67,67,30,44.78,100.0,101.52,54,80,0,0,0,96.93,22.84,69.6,1.9692941127718147
8,30,58,42,67,66,67,67,32,47.76,100.0,101.52,49,85,0,0,0,87.22,19.82,63.51,1.8721549000544004
5,50,52,42,81,80,81,81,33,40.74,100.0,101.25,68,94,0,0,0,95.87,28.06,62.27,1.958738657661788
5,20,52,42,108,107,108,108,44,40.74,100.0,100.93,86,130,0,0,0,86.39,22.94,58.91,1.8638714424047937
8,30,55,42,80,79,80,80,35,43.75,100.0,101.27,67,93,0,0,0,85.52,22.4,58.71,1.8552320136985927
15,30,52,42,68,67,68,68,31,45.59,100.0,101.49,54,82,0,0,0,84.97,22.7,57.81,1.8497485368541369
12,20,52,42,84,83,84,84,36,42.86,100.0,101.2,73,95,0,0,0,82.72,22.01,56.36,1.8271601947469873
10,30,55,42,74,73,74,74,33,44.59,100.0,101.37,60,88,0,0,0,86.07,25.4,55.66,1.8607268431093116
8,40,52,42,75,74,75,75,34,45.33,100.0,101.35,63,87,0,0,0,85.86,25.98,54.76,1.8586492577701528
12,30,55,42,69,68,69,69,30,43.48,100.0,101.47,55,83,0,0,0,81.32,24.12,52.46,1.8132495340825912
8,40,55,42,71,70,71,71,31,43.66,100.0,101.43,52,90,0,0,0,82.56,25.26,52.32,1.8255836140647586
15,30,55,42,64,63,64,64,29,45.31,100.0,101.59,46,82,0,0,0,78.92,24.08,50.11,1.7892355109066418
12,40,52,42,68,67,68,68,31,45.59,100.0,101.49,53,83,0,0,0,75.7,24.76,46.06,1.7570076316596142
15,20,52,42,80,79,80,80,34,42.5,100.0,101.27,64,96,0,0,0,71.74,23.79,43.25,1.7173718229293828
5,40,55,42,81,80,81,81,34,41.98,100.0,101.25,64,98,0,0,0,73.4,27.52,40.43,1.7339961109950264
5,30,55,42,88,87,88,88,36,40.91,100.0,101.15,64,112,0,0,0,71.36,26.78,39.29,1.7136479811711602
5,40,52,42,86,85,86,86,36,41.86,100.0,101.18,75,97,0,0,0,76.9,31.59,39.04,1.76895129516725
12,30,52,42,74,73,74,74,33,44.59,100.0,101.37,60,88,0,0,0,71.61,27.9,38.21,1.7161364805592678
10,30,52,42,79,78,79,79,34,43.04,100.0,101.28,66,92,0,0,0,71.81,29.84,36.07,1.7181213172043084
8,30,52,42,84,83,84,84,36,42.86,100.0,101.2,69,99,0,0,0,65.45,26.56,33.64,1.6545485669613809
15,20,55,42,75,74,75,75,31,41.33,100.0,101.35,54,96,0,0,0,63.34,25.07,33.32,1.6333520741549903
5,30,52,42,94,93,94,94,37,39.36,100.0,101.08,76,112,0,0,0,66.45,28.49,32.31,1.6644776430134607
