fold,train_start_ts,train_end_ts,test_start_ts,test_end_ts,best_expr,train_score,train_return_pct,test_score,test_return_pct,test_max_dd_pct,test_trades,test_win_rate,test_entry_fill_rate,test_cap_reject_entries,oos_equity_after_fold
0,1745222400000,1755288000000,1755302400000,1758744000000,(trend_gap_x30 mul rsi_n_x4),-10.5,0.0,-10.5,0.0,0.0,0,0.0,0.0,0,1.0
1,1748678400000,1758744000000,1758758400000,1762200000000,(dist_ma20_x50 div abs(abs(vol20_x20))),-10.5,0.0,-9.71,2.18,9.49,2,50.0,100.0,0,1.021846
2,1752134400000,1762200000000,1762214400000,1765656000000,((neg(vol20_x20) add abs(tanh(abs(dist_ma52_x50)))) add abs(tanh((neg((rsi_n_x4 max dist_ma52_x50)) div (dist_ma7_x50 sub dist_ma52_x50))))),5.32,10.22,-10.5,0.0,0.0,0,0.0,0.0,23,1.021846
3,1755590400000,1765656000000,1765670400000,1769112000000,(tanh(-2.00) max abs(abs((vol20_x20 mul -0.50)))),3.11,8.01,-10.5,0.0,0.0,0,0.0,0.0,0,1.021846
4,1759046400000,1769112000000,1769126400000,1772568000000,(vol20_x20 mul tanh((0.50 mul (0.50 mul (dist_ma52_x50 div 2.00))))),7.38,9.84,-10.5,0.0,0.0,0,0.0,0.0,0,1.021846
5,1762502400000,1772568000000,1772582400000,1776024000000,0.50,-10.5,0.0,-10.5,0.0,0.0,0,0.0,0.0,19,1.021846
