ma_fast,ma_mid,ma_slow,rsi_short,rsi_cover,vol_min_pct,max_hold_bars,entry_signals,exit_signals,entries,trades,wins,win_rate,entry_fill_rate,exit_fill_rate,maker_fills,taker_fills,limit_expired,missed_entries,missed_exits,capacity_reject_entries,capacity_reject_exits,return_pct,max_dd_pct,score,equity_multiple
10,20,60,58,46,1.2,96,23,19,5,5,4,80.0,21.74,26.32,5,5,33,18,15,23,32,7.32,11.57,-22.0,1.0731742588705764
10,20,52,58,42,1.2,96,23,12,5,5,4,80.0,21.74,41.67,5,5,26,18,8,25,17,7.16,12.23,-22.17,1.0715932660202574
7,20,52,58,42,1.2,96,20,12,5,5,4,80.0,25.0,41.67,5,5,23,15,8,23,17,6.52,12.23,-22.32,1.0652051103036722
10,30,52,58,42,1.2,24,19,53,8,8,5,62.5,42.11,15.09,8,8,56,11,45,14,92,4.84,12.1,-22.61,1.0484195789122135
10,20,60,58,42,1.2,96,23,12,5,5,4,80.0,21.74,41.67,5,5,26,18,8,23,17,6.52,12.23,-22.81,1.0652051103036722
7,30,60,58,38,1.2,24,19,53,9,9,5,55.56,47.37,16.98,9,9,54,10,44,15,90,1.13,12.18,-25.53,1.0113103377501602
10,20,52,58,38,0.8,96,24,31,8,8,6,75.0,33.33,25.81,8,8,41,16,25,25,51,9.97,18.52,-25.95,1.0997483606870642
7,30,60,58,46,1.2,24,19,51,9,9,5,55.56,47.37,17.65,9,9,52,10,42,15,87,-0.01,12.18,-26.64,0.9999034199825759
7,20,52,66,38,1.2,24,5,20,3,3,1,33.33,60.0,15.0,3,3,19,2,17,3,35,-2.85,11.74,-27.19,0.9714506397923235
10,20,52,66,38,1.2,24,5,20,3,3,1,33.33,60.0,15.0,3,3,19,2,17,4,35,-2.85,11.74,-27.19,0.9714506397923235
10,30,60,58,38,1.2,24,17,53,9,9,5,55.56,52.94,16.98,9,9,52,8,44,8,90,-1.57,12.1,-27.3,0.9843420045626178
7,30,60,58,42,1.2,24,19,53,9,9,5,55.56,47.37,16.98,9,9,54,10,44,15,90,-0.75,12.18,-27.41,0.9924783640417235
7,20,52,62,38,1.2,24,9,26,4,4,2,50.0,44.44,15.38,4,4,27,5,22,6,45,-0.92,11.74,-27.58,0.9907675969539828
7,30,52,62,46,1.2,24,13,42,5,5,3,60.0,38.46,11.9,5,5,45,8,37,8,76,2.73,13.97,-27.67,1.0273288978307227
7,20,52,62,46,1.2,24,9,25,4,4,2,50.0,44.44,16.0,4,4,26,5,21,6,44,-1.58,11.74,-28.2,0.9841691326279521
10,20,60,62,38,1.2,24,10,26,4,4,2,50.0,40.0,15.38,4,4,28,6,22,7,45,-0.92,11.74,-28.24,0.9907675969539828
7,30,52,62,38,1.2,24,13,44,5,5,3,60.0,38.46,11.36,5,5,47,8,39,8,79,1.97,13.97,-28.46,1.0197001865136035
7,30,52,62,42,1.2,24,13,44,5,5,3,60.0,38.46,11.36,5,5,47,8,39,8,79,1.97,13.97,-28.46,1.0197001865136035
7,20,52,66,42,1.2,24,5,21,3,3,1,33.33,60.0,14.29,3,3,20,2,18,3,37,-4.15,11.74,-28.53,0.9584516399155959
10,20,52,66,42,1.2,24,5,21,3,3,1,33.33,60.0,14.29,3,3,20,2,18,4,37,-4.15,11.74,-28.53,0.9584516399155959
7,20,52,66,46,1.2,24,5,23,3,3,1,33.33,60.0,13.04,3,3,22,2,20,3,41,-4.15,11.74,-28.59,0.9584516399155959
10,20,52,66,46,1.2,24,5,23,3,3,1,33.33,60.0,13.04,3,3,22,2,20,4,41,-4.15,11.74,-28.59,0.9584516399155959
7,30,52,66,38,1.2,24,6,20,3,3,1,33.33,50.0,15.0,3,3,20,3,17,3,35,-2.85,11.74,-28.69,0.9714506397923235
7,30,52,66,42,1.2,24,6,20,3,3,1,33.33,50.0,15.0,3,3,20,3,17,3,35,-2.85,11.74,-28.69,0.9714506397923235
7,30,52,66,46,1.2,24,6,22,3,3,1,33.33,50.0,13.64,3,3,22,3,19,3,39,-2.85,11.74,-28.76,0.9714506397923235
10,20,60,62,46,1.2,24,10,25,4,4,2,50.0,40.0,16.0,4,4,27,6,21,7,44,-1.58,11.74,-28.87,0.9841691326279521
